package_name,sdk
cl.cdf.ecdf,"['mParticle', 'Demdex']"
cl.com.chileautos,['Swrve']
cl.santander.smartphone,"['Salesforce Marketing Cloud', 'AltBeacon']"
cl.sodimac,['AltBeacon']
cl.walmart.liderapp,['Salesforce Marketing Cloud']
clicapack.com.clicapackapp.GEA,"['Flurry', 'AltBeacon']"
cloodon.seeklms.bygcsolutionsprivatelimited,['Demdex']
cloud.iyc.notifyme,"['Sentry', 'Estimote']"
cloud.myq.googledrive,['AltBeacon']
cloud.myq.roger,['AltBeacon']
cloud.myq.roger.chromebook,['AltBeacon']
cm.confide.android,"['Adjust', 'LeanPlum']"
cn.soulapp.android,['Kochava']
co.bitx.android.wallet,"['mParticle', 'LeanPlum']"
co.brainly,['Swrve']
co.bytemark.nycf,['Salesforce Marketing Cloud']
co.climacell.climacell,"['LeanPlum', 'AppsFlyer']"
co.com.bancofalabella.mobile.omc,['Dynamic Yield']
co.com.bbva.mb,['Salesforce Marketing Cloud']
co.com.sura.seguros,['Zendrive']
co.com.tuya.app,['Salesforce Marketing Cloud']
co.cuvva.hourly,['LeanPlum']
co.dilmil.android,"['LeanPlum', 'Amplitude']"
co.grove.android,['Bazaarvoice']
co.hinge.app,['Kochava']
co.hopon.svlubeck,['Signal360']
co.il.strauss.group.consumers,['Salesforce Marketing Cloud']
co.infinitysoft.vpn360,"['Kochava', 'Inmobi']"
co.infinum.rba.eva,"['Adjust', 'Salesforce Marketing Cloud']"
co.majesticsolutions.hotpay,['Kochava']
co.mndigital.neuandroid,['Demdex']
co.monument.app,['Salesforce Marketing Cloud']
co.ninecount.summer,"['mParticle', 'AppsFlyer']"
co.ninecount.wink,"['mParticle', 'Inmobi', 'AppLovin (MAX and SparkLabs)', 'Mintegral']"
co.ninetynine.android,['Kochava']
co.pattana.central,"['Google CrashLytics', 'AltBeacon']"
co.reality.getrent,['Kochava']
co.seroya.wcnn,"['AppsFlyer', 'Demdex']"
co.sride,"['Sense360', 'Kochava']"
co.steezy.app,"['Amplitude', 'Kochava']"
co.tamatem.hazalhadeedtatweef,['Kochava']
co.thefabulous.app,"['Amplitude', 'Adjust', 'LeanPlum']"
co.theguru.epz,['Estimote']
co.theguru.pst,['Estimote']
co.theguru.sch,['Estimote']
co.timesclub.rewards,['mParticle']
co.uk.atus_systems.defender,['AltBeacon']
co.uk.footpatrol,['Gimbal']
co.uk.thehipstore,['Gimbal']
co.wificoin.app,['Pilgrim by Foursquare']
co.wordupapp.app,['Kochava']
co.za.DurbanGirls.dgc,['AltBeacon']
co.za.wijnlandfertility.wijnland,['AltBeacon']
collage.photocollage.collagemaker.photoeditor.photogrid,"['AppLovin (MAX and SparkLabs)', 'Adjust', 'Kochava']"
com.AITL21,['Estimote']
com.AOT,['IndoorAtlas']
com.Activities.VIA,['Estimote']
com.AekiaI.com,['Salesforce Marketing Cloud']
com.AirportTransportation_4990860,"['Yandex', 'Appnext', 'AltBeacon']"
com.BERA2023,['Estimote']
com.BaZing.CMEPremiumPerksCCCCC294,['Gimbal']
com.BaZing.CadenceMore4999,['Gimbal']
com.BaZing.CornerstonePlus,['Gimbal']
com.BaZing.FunRewards16250,['Gimbal']
com.BaZing.GFABOLTCCC24279,['Gimbal']
com.BaZing.MSBBazing,['Gimbal']
com.BaZing.OFBCRewards,['Gimbal']
com.BaZing.OsbPerks18143,['Gimbal']
com.BaZing.SouthernRewards,['Gimbal']
com.BaZing.ThePlus,['Gimbal']
com.BaZing.VisionPerks,['Gimbal']
com.Barwa,['AltBeacon']
com.Caseys.finder,['Salesforce Marketing Cloud']
com.ChaChingCCC12808,['Gimbal']
com.ComicsGate_2019,"['Yandex', 'Appnext', 'OneSignal', 'AltBeacon']"
com.CredemMobile,['AltBeacon']
com.DB.playinstore,['mParticle']
com.DWS.snowmobiletrader,['Demdex']
com.DanzaDove,['AltBeacon']
com.DefaultCompany.FootballStriker,"['Inmobi', 'Adjust', 'AppLovin (MAX and SparkLabs)', 'AppsFlyer', 'Kochava']"
com.DegyEntertainment,"['Mapbox', 'Estimote']"
com.DelphiEconomicForum2023,['Estimote']
com.DramaProductions.Einkaufen5,['InMarket']
com.EAA2023Belfast,"['Mapbox', 'Estimote']"
com.EuRADublin2023,['Estimote']
com.EuropaParkMackKG.EPGuide,['AltBeacon']
com.ExiliumGames.Anima,['Kochava']
com.Extramarks.Smartstudy,"['Adjust', 'Salesforce Marketing Cloud']"
com.Fondi.Fondi,['Kochava']
com.FoxieGames.HorseRidingTales,['Kochava']
com.FunGame3D.Battleships,['Kochava']
com.GMA.Ball.Sort.Puzzle,"['AppLovin (MAX and SparkLabs)', 'Startapp', 'Adjust', 'AppsFlyer', 'Google DoubleClick', 'Inmobi', 'Smart', 'Kochava']"
com.GUIA.APUESTASFUTBOL,['AltBeacon']
com.GeoARGames.MagicalPark2,['Estimote']
com.Globe_Browser,"['Yandex', 'Appnext', 'AltBeacon']"
com.GoCarDev,['Salesforce Marketing Cloud']
com.GuiaCultural,"['Sense360', 'AltBeacon']"
com.HNL.noveyloyalty,['Salesforce Marketing Cloud']
com.HuaYiGame.DeliveryFromThePain,['Kochava']
com.Hyatt.hyt,['Demdex']
com.IBISWorldwide2022,['Estimote']
com.InovaSquad.Artinove,['Kochava']
com.JankStudio.Mixtapes,['Cuebiq']
com.LDRLY.budfarmidletycoon,['Swrve']
com.LDRLY.cheechandchong,['Kochava']
com.Likewise.apps.Likewise,['LeanPlum']
com.MLH,['Radar']
com.Metricdash_uz,"['Yandex', 'Appnext', 'AltBeacon']"
com.MiWay.MD,['Zendrive']
com.MobileTreeApp,['Demdex']
com.MonsterPlanet.Matgo2,['Kochava']
com.NxtGenMessenger,"['Yandex', 'Appnext', 'AltBeacon']"
com.OhioREALTORSConvention,['Estimote']
com.PYOPYO.StarTracker,"['Cuebiq', 'Startapp', 'Display', 'AppLovin (MAX and SparkLabs)', 'Smaato', 'Opensignal']"
com.Pendulum2023,['Estimote']
com.PocketSizedHands.Sneezeman,['Kochava']
com.PolloTropical.pt,['Radar']
com.Primerica,['LeanPlum']
com.RAWorks.BM,"['Yandex', 'Kochava']"
com.RiotShieldGames.ChineseDrop,['Kochava']
com.RiotShieldGames.KanGeniusDrop,['Kochava']
com.RobertoTiby,['AltBeacon']
com.ScanLife,['Gimbal']
com.SuperAwesome.AM3,"['Kochava', 'Google AdMob', 'AppLovin (MAX and SparkLabs)']"
com.SuperAwesome.HelloKittyFriends,"['AppLovin (MAX and SparkLabs)', 'Kochava']"
com.SuperAwesome.MCP,"['AppLovin (MAX and SparkLabs)', 'Inmobi', 'Kochava']"
com.SuperAwesome.MergeSafari,"['Inmobi', 'AppLovin (MAX and SparkLabs)', 'Kochava']"
com.TNL.antwork,['Estimote']
com.TWCableTV,['Kochava']
com.ThirdPlay.AthleteSummerGames,['Kochava']
com.ThriftyFoods.Thrifty_Foods,['LeanPlum']
com.Tobit.android.Slitte60021089891,['AltBeacon']
com.Tobit.android.Slitte64077109481,['AltBeacon']
com.Tobit.android.Slitte6494911528,['AltBeacon']
com.Tobit.android.Slitte6622811654,['Kontakt']
com.Tobit.android.Slitte6680014581,['AltBeacon']
com.Tobit.android.Slitte6680406503,['Kontakt']
com.Tobit.android.Slitte6723705123,['Kontakt']
com.Tobit.android.Slitte6775118497,['AltBeacon']
com.Tobit.android.Slitte6775322306,['AltBeacon']
com.Tobit.android.Slitte6775324848,['AltBeacon']
com.Tobit.android.Slitte7026414119,['AltBeacon']
com.Tobit.android.Slitte7235011800,['AltBeacon']
com.Tobit.android.Slitte7313011777,['AltBeacon']
com.Tobit.android.Slitte7313018584,['AltBeacon']
com.Tobit.android.Slitte7313509082,['AltBeacon']
com.Tobit.android.Slitte7550224521,['AltBeacon']
com.Tobit.android.Slitte7550329530,['AltBeacon']
com.Tobit.android.Slitte7550618158,['Kontakt']
com.Tobit.android.Slitte7550815655,['AltBeacon']
com.Tobit.android.Slitte7789113464,['AltBeacon']
com.Tobit.android.Slitte7789122882,['AltBeacon']
com.UnipolSaiApp,"['Google CrashLytics', 'AltBeacon']"
com.Unloop.LagosAlgarve,"['Sense360', 'AltBeacon']"
com.Wegesrand.NMseePrototype,['AltBeacon']
com.WinnersCircle,['Gimbal']
com.a3.sgt,"['Demdex', 'conviva']"
com.aa.android,"['Demdex', 'Omniture']"
com.aaa.android.discounts,['AltBeacon']
com.abaqoo.fenix,"['AppLovin (MAX and SparkLabs)', 'LeanPlum']"
com.abbyy.mobile.lingvolive,"['OneSignal', 'AppsFlyer', 'Radius Networks']"
com.abc.abcnews,"['mParticle', 'BlueKai (acquired by Oracle)']"
com.abcdigital.abc.americanidol,['Demdex']
com.abclocal.kabc.news,"['mParticle', 'Sentry', 'Taboola', 'BlueKai (acquired by Oracle)']"
com.abclocal.kfsn.news,"['mParticle', 'Sentry', 'BlueKai (acquired by Oracle)']"
com.abclocal.kgo.news,"['mParticle', 'Sentry', 'Taboola', 'Google DoubleClick', 'BlueKai (acquired by Oracle)']"
com.abclocal.ktrk.news,"['mParticle', 'BlueKai (acquired by Oracle)']"
com.abclocal.wabc.news,"['mParticle', 'BlueKai (acquired by Oracle)']"
com.abclocal.wls.news,"['mParticle', 'Sentry', 'Google AdMob', 'Taboola', 'Google DoubleClick', 'BlueKai (acquired by Oracle)']"
com.abclocal.wpvi.news,"['mParticle', 'Sentry', 'Google DoubleClick', 'Taboola', 'BlueKai (acquired by Oracle)']"
com.abclocal.wtvd.news,"['mParticle', 'Google DoubleClick', 'Taboola', 'Sentry', 'BlueKai (acquired by Oracle)']"
com.abercrombie.abercrombie,['Radar']
com.abercrombie.gillyhicks,['Radar']
com.abercrombie.hollister,['Demdex']
com.aberdeenstandard.bcnfira,['AltBeacon']
com.abilways.tom.mooc,['Estimote']
com.abinbev.tapit,['Salesforce Marketing Cloud']
com.abisoft.loadsheddingnotifier,"['Google CrashLytics', 'Huq Sourcekit']"
com.abnbfcu.abnbfcu,['Demdex']
com.abs.core.body.home.workout.jian032c,['Kochava']
com.absi.tfctv,"['Amplitude', 'Demdex']"
com.absolutist.foolcityfree,"['Flurry', 'Radius Networks']"
com.abtalk.freecall,"['AppLovin (MAX and SparkLabs)', 'mParticle']"
com.abtnprojects.ambatana,['LeanPlum']
com.abz.app,"['Sense360', 'AltBeacon']"
com.accenture.tlapp,['mParticle']
com.accesso.deervalleyresort,['AltBeacon']
com.acciona.mobility.app,"['AppsFlyer', 'Salesforce Marketing Cloud']"
com.accor.appli.hybrid,"['Google CrashLytics', 'Batch', 'Ad4Screen']"
com.accordion.prettyo,['Kochava']
com.accuweather.android,['Radar']
com.ace.shell.production,['Salesforce Marketing Cloud']
com.acehardware.aceordering,['Demdex']
com.aceviral.battleroyalerun,['Kochava']
com.aceviral.bmxblast,['Kochava']
com.acfc.app.vn,['Salesforce Marketing Cloud']
com.acfcu.acfcu,['Demdex']
com.acfp.app,['Radar']
com.achievemint.android,['Kochava']
com.achtzehn99.fanapp,['AltBeacon']
com.acima.leasing,['Kochava']
com.acmeaom.android.myradar,"['Cuebiq', 'Inmobi', 'Google CrashLytics', 'AltBeacon']"
com.acoustiguidemobile.am_abbeywood,['AltBeacon']
com.acoustiguidemobile.am_auentour,['Radius Networks']
com.acoustiguidemobile.am_beitreuven,"['Flurry', 'AltBeacon']"
com.acoustiguidemobile.am_cardiffcastle,['AltBeacon']
com.acoustiguidemobile.am_ccbathurst,['AltBeacon']
com.acoustiguidemobile.am_clinton,['AltBeacon']
com.acoustiguidemobile.am_glucksburg,['AltBeacon']
com.acoustiguidemobile.am_newengland,['AltBeacon']
com.acoustiguidemobile.am_ruhr,['AltBeacon']
com.acoustiguidemobile.am_shireconnect,['AltBeacon']
com.acoustiguidemobile.am_smb_nationalgalerie_store,['AltBeacon']
com.acoustiguidemobile.am_tocalhomestead,['AltBeacon']
com.acoustiguidemobile.am_vichy,"['Flurry', 'AltBeacon']"
com.acoustiguidemobile.asian_art_museum,['AltBeacon']
com.actimet.actimetapp,['AltBeacon']
com.action.consumerapp,['AltBeacon']
com.actiongaming.originalvideopoker,['Kochava']
com.activaweb.matchendirect,"['AppLovin (MAX and SparkLabs)', 'Adjust', 'BlueKai (acquired by Oracle)']"
com.activision.peanuts,"['HelpShift', 'LeanPlum']"
com.actmobile.dashvpn,"['Adjust', 'Kochava']"
com.actofitSmartScale,['AltBeacon']
com.acuvue.ace,"['AppsFlyer', 'Google AdMob', 'Kochava']"
com.addcn.android.house591,"['Umeng Analytics', 'BlueKai (acquired by Oracle)']"
com.addcn.car8891,"['Google AdMob', 'BlueKai (acquired by Oracle)']"
com.addcn.newcar8891,"['Google AdMob', 'BlueKai (acquired by Oracle)']"
com.adecco.worker,"['Google CrashLytics', 'Ad4Screen']"
com.adeo.android.app,"['Google CrashLytics', 'Ad4Screen']"
com.adidas.app,"['mParticle', 'Forter', 'Bazaarvoice']"
com.adidas.confirmed.app,"['mParticle', 'Forter']"
com.adidas.gmr,['mParticle']
com.adirondackdailyenterprise.allaccess,['AltBeacon']
com.adjal.solitaire.free,['Kochava']
com.adjust.volume.booster.go,"['Adjust', 'AppLovin (MAX and SparkLabs)', 'Kochava']"
com.adknown.figurinedungeon,['Kochava']
com.adknown.manorofkeys,['Kochava']
com.adknown.microbeexplorer,['Kochava']
com.adknown.mountainhop,['Kochava']
com.adknown.pillagedragons,['Kochava']
com.adknown.southpoleshootout,['Kochava']
com.adknown.spatulasmash,['Kochava']
com.adl.flyon,['Salesforce Marketing Cloud']
com.adobe.captivateprime,['Demdex']
com.adobe.cc,['Demdex']
com.adobe.echosign,['Demdex']
com.adobe.elements,['Demdex']
com.adobe.reader,['Demdex']
com.adobe.scan.android,['Demdex']
com.adobe.spark.post,['Demdex']
com.adoregames.coastalhill,['Kochava']
com.adorocinema.android,"['Adjust', 'Batch', 'Google DoubleClick', 'Google AdMob', 'Singlespot']"
com.adp.wiselymobile,['Salesforce Marketing Cloud']
com.adt.sosecure.android,['Kochava']
com.advanceauto.mobile.commerce.dist,['Salesforce Marketing Cloud']
com.advancednutrients.budlabs,['Kochava']
com.adventhealth.flagship,"['Amplitude', 'AltBeacon']"
com.adventureisland.mobile,['Swrve']
com.advocate.myadvocate,['AltBeacon']
com.ae.ae,"['Urbanairship', 'Bazaarvoice']"
com.aeo.mena,"['Adjust', 'Bazaarvoice']"
com.aeromexico.app,"['Salesforce Marketing Cloud', 'Ad4Screen']"
com.aetn.aetv.watch,"['Amplitude', 'Demdex']"
com.aetn.history.watch,"['Amplitude', 'Google DoubleClick', 'Demdex']"
com.aetna.aetnahealth,['Demdex']
com.aetna.simob,['Demdex']
com.aetna.ssieappmobile,['Demdex']
com.aetnd.svod.historyvault,"['Amplitude', 'Demdex']"
com.aetnd.svod.lmc,"['Amplitude', 'Demdex']"
com.af247,['Salesforce Marketing Cloud']
com.afcu.afcu,['Demdex']
com.affinity.rewarded_play,['InMarket']
com.affinitygaming.aplaycasino,['LeanPlum']
com.affirm.central,['Radar']
com.afklm.mobile.android.gomobile.klm,"['Google CrashLytics', 'Ad4Screen']"
com.afl.afl_bl.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_coll.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_ess.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_fre.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_gcfc.android,"['Yinzcam Sobek', 'Sense360', 'Demdex']"
com.afl.afl_geel.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_haw.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_melb.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_port.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_rich.android,"['Yinzcam Sobek', 'AltBeacon']"
com.afl.afl_stk.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_syd.android,"['Yinzcam Sobek', 'Demdex']"
com.afl.afl_wce.android,"['Yinzcam Sobek', 'Demdex']"
com.afriex.afriex,"['Amplitude', 'Kochava']"
com.afterpaymobile.us,"['Sense360', 'Amplitude', 'LeanPlum']"
com.aftonbladet.sportbladet,"['Schibsted', 'Demdex']"
com.agac.Mazadak,"['Kochava', 'AppsFlyer']"
com.aggrego.Chicago.il,['AltBeacon']
com.aggrego.loop,"['Swrve', 'mParticle']"
com.agiledge.neoffice,['AltBeacon']
com.agilx.iyouapp,['AltBeacon']
com.agnext.moisturevisioapp,['AltBeacon']
com.agroptima.agroptima,['Kochava']
com.ai.voice.recorder,"['AppLovin (MAX and SparkLabs)', 'Kochava']"
com.aia.gr.rn.id.v2020.vitality,['Demdex']
com.aia.gr.rn.ph.v2020.vitality,['Demdex']
com.aiahk.idirect,['Demdex']
com.aim_elextramonitor_app.android.prod,['Demdex']
com.airbnb.android,['mParticle']
com.airbus.agnet.work.production,['AltBeacon']
com.aircanada,"['mParticle', 'Locuslabs']"
com.aircanada.flightpass,['Demdex']
com.airfrance.android.afpress,['Ad4Screen']
com.airfrance.android.dinamoprd,"['Google CrashLytics', 'Ad4Screen']"
com.airgas.reorder,['Demdex']
com.airgoat.goat,['mParticle']
com.airkast.WPCVFM,['AltBeacon']
com.airtm.android,['LeanPlum']
com.airvisual,['Kochava']
com.airyzone.life,['AltBeacon']
com.ais.mimo.eservice,['Demdex']
com.aiscan,"['Kochava', 'Google AdMob']"
com.akbank.android.apps.akbank_direkt,"['Adjust', 'AltBeacon']"
com.akidaia.akidaia.android,['AltBeacon']
com.alaskaairlines.android,['Demdex']
com.aldar.darna,"['Adjust', 'Kochava']"
com.alegrium.cong2,['Swrve']
com.alewallet.app,['Kochava']
com.alexanderwinn.TerraGenesis,['LeanPlum']
com.alhilal.bank.app,['Salesforce Marketing Cloud']
com.alibaba.aliexpresshd,"['taobao', 'AltBeacon']"
com.alibaba.android.rimet,['AltBeacon']
com.alibaba.icbu.app.seller,['AltBeacon']
com.alicefiction,['Kochava']
com.alienmanfc6.wheresmyandroid,"['Cuebiq', 'AltBeacon']"
com.aliviado,['Salesforce Marketing Cloud']
com.alkamitech.connexus,['Demdex']
com.alkamitech.educators,['Demdex']
com.alkamitech.georgiasown,['Demdex']
com.allbritton.wjla.wjlawx,"['Flurry', 'Mapbox', 'Demdex']"
com.allconnects.check,['AltBeacon']
com.allenamericans.team,['CueAudio']
com.allerup.checknreport,['AltBeacon']
com.allone.ab.seecure,['AltBeacon']
com.allproperty.android.consumer.my,['Salesforce Marketing Cloud']
com.allproperty.android.consumer.sg,['Salesforce Marketing Cloud']
com.allproperty.android.consumer.th,"['Google AdMob', 'Salesforce Marketing Cloud']"
com.allstate.view,['Gimbal']
com.aloompa.summercamp,['AltBeacon']
com.alousa.driver,['Zendrive']
com.alphabet.alphaguide.app,['Ad4Screen']
com.als.edxschoolparent,['Radius Networks']
com.als.edxschoolstudent,['Radius Networks']
com.als.ngo,['Radius Networks']
com.alterramtnco.steamboat,['AltBeacon']
com.alterramtnco.winterpark,['AltBeacon']
com.altten.elifyvbc,['AltBeacon']
com.altura.altura,['Demdex']
com.am,['Demdex']
com.amazon.atozm,['AltBeacon']
com.amb.wsil.wx,"['Flurry', 'Mapbox', 'Reveal Mobile']"
com.ambank.ambankonline,['Kochava']
com.amc,['Gimbal']
com.amcplus.amcfullepisodes,['mParticle']
com.ameliaisland,['AltBeacon']
com.americana.nashville,['AltBeacon']
com.americanexpress.android.acctsvcs.fr,['Demdex']
com.americanexpress.android.acctsvcs.icc,['Demdex']
com.americanexpress.android.acctsvcs.nl,['Demdex']
com.americanexpress.android.acctsvcs.us,['Demdex']
com.americasfirstfcu.americasfirstfcu,['Demdex']
com.amhmobile,['Kontakt']
com.amn.amnone,"['Urbanairship', 'Ad4Screen']"
com.amocofcu.amocofcu,['Demdex']
com.amongoose.case_memes,"['Kochava', 'Appodeal', 'AppLovin (MAX and SparkLabs)']"
com.amorepacific.amorepacificmall,"['AppsFlyer', 'Salesforce Marketing Cloud']"
com.amorepacific.beautynus,"['AppsFlyer', 'Demdex']"
com.amplifon.mdapp,['Demdex']
com.amtrak.rider,['Demdex']
com.amvg.milliyet.main,"['Google DoubleClick', 'Adjust', 'BlueKai (acquired by Oracle)']"
com.anabolicaliens.exerprise,['Kochava']
com.anantaravacationclub.app,['Salesforce Marketing Cloud']
com.ancestry.android.apps.ancestry,['Demdex']
com.angieslist.servicetown.sp,['Demdex']
com.anglingdirect,"['OneSignal', 'Estimote']"
com.animocabrands.google.magimon,['Kochava']
com.aniplex.fategrandorder.en,"['Adjust', 'Kochava']"
com.antena3.ondaceroradio,"['Demdex', 'Omniture', 'FreeWheel', 'OpenX', 'Google DoubleClick', 'Teads']"
com.anthem.sydney,"['AppsFlyer', 'Demdex']"
com.antivirus,['AltBeacon']
com.anuntis.fotocasa,['Swrve']
com.anvilgroup.anvilmobile,['AltBeacon']
com.anywayanyday.android,"['Yandex', 'Flurry', 'My Tracker SDK', 'Exponea']"
com.aofl.readingiq.google,['LeanPlum']
com.aol.app,['Salesforce Marketing Cloud']
com.aovr.navigation.aouiverona,['AltBeacon']
com.ap.sjr,"['Teads', 'Criteo', 'Adjust', 'Taboola', 'mParticle']"
com.ap.star,"['Amplitude', 'Demdex']"
com.apalon.flight.tracker,"['AppLovin (MAX and SparkLabs)', 'Adjust', 'Inmobi', 'Point Inside']"
com.aparcarapp.mallorca,['Estimote']
com.aparcarapp.tortosa,['Estimote']
com.apcoaflow.consumer,['AltBeacon']
com.apekbrazil.skedway,['AltBeacon']
com.apihealthcare.workforce,['AltBeacon']
com.apmex.spot,['Kochava']
com.apollo.tww,['Kochava']
com.app.abacobulletin,"['Sense360', 'AltBeacon']"
com.app.adsautomation,"['Sense360', 'AltBeacon']"
com.app.aha,['Demdex']
com.app.aimchiropracticandfitness,['AltBeacon']
com.app.allblacks2014,"['Yinzcam Sobek', 'Demdex']"
com.app.almonteleclerc,['AltBeacon']
com.app.app10f81c3b1d13,['Radius Networks']
com.app.app1697c9092d55,['Radius Networks']
com.app.app1c3e171eadbb,['Radius Networks']
com.app.app50db5cd84725,['Radius Networks']
com.app.app68480e70cde9,['AltBeacon']
com.app.appb853dfa81935,['AltBeacon']
com.app.appc63d24121743,['AltBeacon']
com.app.appd7ebd6096de8,['Radius Networks']
com.app.appe9e552d53f49,"['Sense360', 'Radius Networks']"
com.app.apvclqonm,['Radius Networks']
com.app.aquaoneaust,['Radius Networks']
com.app.ariseintensityacademy,['AltBeacon']
com.app.atlanticcapitalmarkets,['AltBeacon']
com.app.barstoolsocial,['AltBeacon']
com.app.bigtechitsystemsinc,['AltBeacon']
com.app.billierenfroechapterapp,['Radius Networks']
com.app.botepreco,['AltBeacon']
com.app.brightonareaschools,['AltBeacon']
com.app.bzkrcfansngoyjdmzvpjhhlutoaqqfdstkmruvepyb,['AltBeacon']
com.app.campovina,"['Flurry', 'Radius Networks']"
com.app.cisuahglozinmyzgwmfnetkdrqvetsfbqduxhkxojbpa,['Radius Networks']
com.app.city.test.testOposCulturaGeneral,['AltBeacon']
com.app.clydebedcentre,['AltBeacon']
com.app.cmebooks,['Radius Networks']
com.app.cmechurch,['Radius Networks']
com.app.curbsidetaxicompany,['AltBeacon']
com.app.daniellerosebeautyunnoticedapp,['AltBeacon']
com.app.delwebsprucecreek,"['Sense360', 'AltBeacon']"
com.app.dlzpyonwgjhcmxdblhugjqxwrpyfbvairecqutnfvi,['Radius Networks']
com.app.drdavidlevy,['AltBeacon']
com.app.driverspeedytruckers,['Radius Networks']
com.app.dvqehqfh,['Radius Networks']
com.app.dxulvyarffqlsoxpytnpqabucmtznhmsoergjbvhiwzjkigkwc,['AltBeacon']
